school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other
0,1,18,0,0,1,3,3,2,2,2,1,0,1,1,0,0,1,1,3,3,3,2,3,4,12,8,8,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,18,1,0,0,3,2,2,3,2,0,0,1,1,0,0,0,1,3,3,3,4,3,2,18,9,8,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,18,0,0,1,3,3,2,2,1,1,0,0,1,0,0,1,1,3,3,3,2,3,3,13,9,10,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,18,0,1,0,1,1,2,2,2,0,1,0,0,1,0,0,0,3,3,2,1,2,3,18,8,8,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,18,0,0,1,3,2,1,2,1,1,0,1,0,1,0,1,1,3,3,3,2,3,3,17,10,10,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1,17,0,0,1,3,3,1,2,0,1,0,0,1,0,0,1,0,4,3,3,2,3,3,15,12,11,13,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0,18,0,0,1,3,2,2,2,1,1,1,0,0,0,0,1,0,3,3,3,2,3,4,15,9,9,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,18,1,0,0,2,2,2,2,2,0,1,1,0,1,1,1,0,3,3,2,3,2,3,13,9,9,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,18,1,0,1,2,3,2,2,1,0,1,1,1,0,0,1,0,3,3,3,4,3,4,19,8,9,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1,18,1,0,0,3,2,2,2,2,1,1,1,1,0,0,1,1,3,3,4,4,4,3,31,8,8,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,18,0,0,0,3,2,2,2,2,1,1,0,0,0,0,1,0,3,3,4,3,4,2,22,8,9,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,18,0,0,0,2,2,1,2,2,0,0,1,1,0,0,0,0,4,4,4,3,3,3,12,7,9,10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,18,0,0,0,3,3,2,2,2,1,1,1,0,1,1,0,0,3,3,3,3,3,2,13,8,9,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,18,0,0,1,2,2,2,2,2,1,0,1,0,1,1,0,0,3,3,3,2,3,3,23,8,8,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,18,1,0,0,2,2,2,2,1,0,0,1,0,1,0,0,0,3,3,3,3,3,3,24,8,8,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,18,0,0,1,2,2,2,2,2,1,0,0,0,0,0,1,0,3,3,3,2,3,3,22,9,9,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,17,1,1,0,3,2,2,2,1,1,0,1,0,1,1,0,0,3,3,3,3,2,2,22,6,7,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,1,18,1,0,1,3,3,2,2,1,1,0,1,1,1,0,1,0,3,3,4,4,4,2,11,10,7,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,18,1,0,1,2,2,2,2,1,1,1,1,1,0,0,1,1,3,3,3,2,2,3,16,10,9,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,1,0,2,3,2,2,1,0,0,1,0,0,0,1,0,3,3,3,4,3,3,19,8,9,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,19,1,0,0,3,2,2,2,2,1,0,0,1,1,0,0,1,3,3,3,3,2,2,33,7,10,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,18,0,1,0,3,2,1,2,1,1,0,1,0,0,0,1,1,3,3,3,3,3,3,20,9,8,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0,18,1,0,1,3,2,2,2,1,1,0,0,1,0,0,1,1,3,3,3,3,3,3,18,9,8,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
0,0,17,0,0,1,3,3,2,2,0,0,0,1,1,0,0,0,0,3,3,3,3,3,3,22,11,10,9,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,1,17,0,0,1,2,3,2,2,1,1,0,1,1,1,0,1,0,3,3,3,2,3,4,14,10,11,9,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,18,1,0,1,3,3,2,2,2,1,1,1,1,1,0,1,1,3,3,4,4,4,4,17,7,6,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,18,0,0,1,3,3,2,2,1,1,0,1,0,0,0,0,0,4,3,4,4,4,3,19,8,8,7,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,1,18,1,0,1,3,3,2,2,1,1,1,1,1,0,0,1,1,3,3,3,4,3,4,24,9,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,17,0,1,1,2,3,2,2,0,1,0,0,0,0,0,1,0,3,3,3,2,3,3,14,11,11,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,1,19,0,0,0,3,2,2,2,2,1,0,0,1,0,0,0,1,3,4,3,2,3,3,12,8,6,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1,17,0,0,0,2,2,2,2,1,0,0,1,1,0,0,1,0,3,3,3,3,3,3,22,10,9,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,18,1,0,0,2,2,2,2,2,0,0,1,1,0,0,1,0,3,3,3,4,3,3,19,9,9,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,18,1,0,0,3,2,3,2,1,0,0,1,0,0,0,0,1,3,3,3,4,3,3,30,9,9,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1,19,1,0,1,2,1,3,2,2,0,0,0,1,0,1,1,0,4,3,4,4,3,3,8,6,7,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,18,0,0,0,3,2,2,2,2,0,0,1,0,1,1,1,0,3,3,4,3,3,2,19,10,8,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,18,0,0,0,3,3,1,1,2,1,0,1,0,0,0,0,0,4,4,4,2,3,4,20,7,8,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,19,1,0,1,2,2,2,2,2,0,0,1,1,0,0,1,0,3,3,3,3,3,3,22,9,8,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,18,0,0,1,2,1,2,2,2,1,1,0,0,1,1,0,1,3,3,3,1,2,3,20,8,8,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0,18,1,0,1,3,2,2,2,1,1,0,0,1,0,0,0,1,3,3,3,2,2,3,16,10,11,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,17,0,0,0,2,2,2,2,0,1,0,0,0,0,0,1,0,3,3,2,1,1,3,15,11,12,12,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,18,1,0,1,1,2,2,2,2,0,0,0,1,1,0,0,0,3,4,3,3,3,3,15,8,10,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,18,0,0,1,3,3,2,2,0,1,0,0,0,0,0,1,0,3,3,3,2,2,3,12,10,9,11,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,18,0,0,0,2,2,1,2,2,1,0,1,0,0,0,0,0,4,4,3,2,4,4,15,8,6,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,19,1,0,1,2,1,2,2,2,1,0,0,1,1,1,0,0,3,3,3,3,3,3,19,7,8,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,17,1,0,0,2,2,2,2,1,0,0,0,1,0,0,1,1,3,3,2,4,2,2,16,9,11,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,18,0,1,0,2,2,1,3,1,0,0,0,1,0,0,1,0,3,3,3,2,2,2,20,11,12,11,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,18,0,0,1,2,2,2,2,2,0,0,1,0,1,0,1,0,3,3,4,4,4,4,12,6,6,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,19,0,0,0,2,2,1,1,2,1,0,0,0,1,1,0,0,3,3,3,1,2,4,20,8,6,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,18,0,0,0,3,2,2,2,1,1,0,1,0,0,0,0,1,3,3,2,3,3,3,27,8,8,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,1,19,0,0,0,3,2,1,1,3,1,0,1,0,0,1,0,1,4,4,4,2,3,4,16,6,6,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,18,0,0,1,4,3,1,2,0,1,1,0,0,0,0,1,0,4,4,4,3,4,3,16,8,9,9,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1,17,0,0,1,3,3,2,2,0,1,0,1,1,0,0,0,0,3,3,2,1,1,4,14,13,13,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,17,0,0,0,3,3,2,2,2,0,0,1,0,0,0,0,0,4,3,4,3,3,3,21,10,10,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,17,0,0,0,3,3,1,2,2,0,0,1,0,1,0,0,0,3,4,3,2,2,3,6,7,9,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,1,17,0,0,1,3,3,1,2,1,0,1,0,0,0,0,1,0,4,4,4,3,4,4,9,8,9,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,18,1,0,1,1,1,2,2,3,0,0,0,0,0,1,0,0,4,4,4,3,4,4,10,6,5,6,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,18,1,1,0,2,2,2,3,1,0,0,1,1,0,0,1,0,3,3,3,3,3,2,23,9,8,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,18,1,0,0,3,2,2,2,2,0,0,1,1,0,1,1,1,3,3,3,3,3,3,22,9,8,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,18,1,0,0,2,2,2,2,1,1,0,0,1,0,0,0,0,3,3,2,2,2,3,8,10,10,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,18,0,1,0,2,2,2,2,1,1,0,0,0,0,0,1,1,3,3,3,2,2,3,22,10,9,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0,17,0,1,1,3,3,2,2,0,1,1,0,0,0,0,0,0,3,3,3,3,3,3,14,9,9,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,17,0,0,1,3,2,1,2,1,1,1,0,0,0,0,1,0,3,3,4,3,3,3,15,9,8,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,17,1,0,0,3,3,2,2,0,0,0,0,0,0,0,0,1,3,3,2,2,2,4,14,10,9,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,1,18,0,0,1,2,2,2,2,2,0,0,0,1,1,1,1,0,3,4,3,3,3,3,16,5,8,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,18,0,0,1,2,2,1,2,1,1,0,1,0,1,0,1,0,4,3,3,2,3,3,21,9,9,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,18,0,0,1,3,3,2,2,0,1,0,0,0,0,0,1,0,3,3,3,1,2,3,14,12,13,13,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,18,0,0,1,2,2,2,2,1,0,0,1,1,0,0,1,0,4,4,4,3,4,3,23,7,7,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,18,1,0,1,3,3,2,2,1,0,0,1,0,1,0,1,0,3,2,3,4,3,3,24,11,11,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,1,18,0,0,0,2,2,2,2,1,1,0,0,0,1,0,0,0,3,3,3,3,3,3,23,8,6,8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,17,0,0,1,3,3,1,2,0,0,1,1,1,0,0,1,0,4,3,2,1,2,3,11,11,12,12,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,0,18,0,0,0,3,3,2,2,2,0,0,1,0,0,0,1,1,3,3,3,4,3,3,24,8,7,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,1,18,1,0,1,2,2,2,2,2,0,0,0,1,1,1,1,0,3,3,4,3,3,3,20,9,7,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,1,17,1,1,1,3,3,2,2,0,1,0,0,1,0,0,0,0,4,3,2,2,2,4,3,10,10,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0,17,0,0,0,3,2,1,2,1,1,0,1,0,0,0,1,0,4,3,3,2,3,3,15,9,8,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,18,0,0,1,3,3,2,2,1,1,1,1,1,0,0,1,0,3,3,3,4,3,3,15,8,9,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1,17,1,1,1,3,2,2,2,1,1,0,0,1,1,0,0,0,3,3,3,3,3,4,17,10,9,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,1,19,0,0,0,2,1,2,2,2,1,0,0,0,0,1,1,1,3,4,4,3,4,3,21,8,6,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,19,0,0,0,3,2,2,3,2,1,0,1,1,1,1,1,1,3,2,3,4,3,1,28,10,10,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,18,0,0,0,3,2,2,2,1,1,0,1,1,0,0,0,1,3,3,3,2,2,3,24,9,9,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,17,0,0,1,2,2,2,2,0,1,0,1,1,1,0,1,0,3,3,3,3,3,3,18,8,9,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,18,1,0,1,2,2,2,2,1,0,0,0,1,1,0,1,0,3,3,3,3,2,2,15,8,8,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0,18,1,0,1,2,3,2,2,1,1,1,0,1,0,0,1,0,3,3,3,3,3,3,19,7,7,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1,18,0,0,1,2,2,2,2,1,1,0,0,0,0,0,0,0,3,3,3,2,3,4,15,9,8,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0,19,0,0,1,3,3,2,2,1,0,0,1,0,0,0,1,0,3,3,4,3,4,2,17,10,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,18,0,0,1,2,2,2,2,1,1,1,1,1,1,0,1,1,3,3,3,2,3,4,17,8,8,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1,18,1,0,1,2,1,2,2,1,1,0,0,1,1,1,1,1,3,3,3,3,4,3,20,8,8,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,19,0,0,0,2,2,2,2,2,0,0,0,0,0,1,0,0,3,4,4,3,3,3,21,7,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,18,1,1,1,2,2,2,2,1,0,0,1,1,0,0,0,0,3,3,3,3,2,3,16,8,10,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1,18,0,0,0,2,2,2,2,1,0,0,1,1,0,0,1,0,4,3,4,3,3,3,23,10,10,11,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1,19,0,0,0,3,2,1,2,2,1,0,0,0,1,1,0,1,3,4,3,3,3,3,34,7,7,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,18,0,0,0,2,2,2,2,1,0,0,0,1,0,0,1,0,3,3,4,2,3,2,15,9,10,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,18,1,0,1,3,3,2,2,1,0,0,1,0,0,0,1,1,3,3,3,4,3,4,25,8,8,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1,1,18,0,0,1,2,2,3,2,2,1,1,1,0,0,1,0,0,3,3,3,3,3,3,13,6,7,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,18,0,0,1,3,3,2,2,1,1,1,1,0,0,0,1,0,3,3,3,3,4,4,23,8,8,8,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,1,18,1,1,0,2,3,2,2,1,0,0,1,0,0,0,1,0,3,3,3,4,3,4,16,7,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,18,0,0,1,2,2,2,2,1,1,0,0,0,1,1,1,0,4,3,4,2,3,3,10,9,8,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,19,0,0,0,3,2,2,2,3,1,0,0,1,0,1,1,1,3,4,4,3,4,4,24,8,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,18,0,0,1,3,3,2,2,1,1,0,1,0,0,0,0,0,4,3,3,3,3,4,16,8,8,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,18,1,0,1,2,1,2,2,2,0,0,0,1,0,1,1,0,3,3,3,3,2,3,19,7,8,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,0,18,0,0,0,3,3,2,2,1,1,0,1,0,0,1,1,0,3,3,4,3,4,2,18,8,9,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,18,0,0,0,2,3,2,2,1,1,0,1,0,0,0,0,0,3,3,3,3,3,3,22,9,8,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,17,1,1,1,2,2,2,3,1,0,0,1,1,1,0,1,0,3,3,3,3,3,2,25,10,10,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,18,0,0,1,3,3,2,2,1,1,1,1,0,0,0,1,0,3,3,3,3,4,3,17,8,7,8,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,0,18,0,0,0,2,2,2,2,2,1,1,1,0,0,0,1,0,3,3,3,3,3,3,16,8,9,9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,20,0,0,0,3,3,2,2,2,1,0,1,0,0,0,0,1,3,4,3,2,2,3,23,9,10,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,18,0,0,0,3,3,2,2,1,0,0,1,0,0,0,1,1,3,3,3,4,3,3,17,7,8,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,18,0,1,0,2,2,2,2,1,1,1,0,0,0,0,0,1,3,2,3,1,2,2,11,10,8,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,18,0,0,0,2,2,1,2,2,0,0,1,0,0,0,0,0,4,4,4,2,4,4,24,8,7,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
